Ind494 159 161 240 240 355 355 312 308 258 290 164 164 135 135 267 275 112 124 191 191 206 198 300 286 
Ind137 159 161 242 254 355 355 312 312 266 304 170 170 137 141 267 273 120 118 191 191 208 206 278 282 
Ind739 155 159 240 240 355 355 312 308 278 278 170 178 135 137 259 259 124 124 191 191 206 206 294 286 
Ind955 157 153 240 240 359 359 308 308 278 296 174 174 141 137 259 267 120 124 191 191 200 198 284 290 
Ind1674 157 153 240 254 363 359 308 308 278 0 166 164 143 135 257 259 116 120 191 191 198 206 292 282 
Ind19 173 165 240 242 355 359 312 312 268 254 170 168 137 137 267 267 116 112 191 188 198 196 298 306 
Ind844 173 173 240 242 339 355 308 312 278 296 170 174 135 137 259 267 120 124 191 188 198 206 286 290 
Ind329 153 157 238 240 355 355 312 312 288 272 172 174 135 139 269 259 124 120 191 191 206 198 282 294 
Ind514 143 157 240 242 359 359 312 308 298 272 172 170 133 135 267 267 120 120 191 191 204 210 290 282 
Ind1390 159 157 242 242 359 339 312 312 278 252 168 168 135 133 271 269 116 124 200 188 206 200 286 294 
Ind1562 167 169 242 246 339 355 312 312 272 272 170 168 143 139 265 275 124 120 191 188 206 238 292 284 
Ind1056 161 153 278 246 359 355 308 312 292 278 172 172 137 135 263 269 118 124 191 191 206 206 290 284 
Ind608 157 153 244 242 355 355 308 308 278 248 176 170 141 137 275 263 120 118 188 191 198 206 300 294 
Ind1567 169 163 246 240 359 363 308 308 272 282 170 168 137 135 269 267 124 124 191 191 198 206 288 286 
Ind1248 153 163 242 240 359 355 312 312 268 248 168 170 135 137 267 265 124 120 191 191 210 206 318 294 
Ind1663 153 157 242 278 359 355 312 312 272 278 170 170 135 139 259 271 118 120 188 191 206 200 292 294 
Ind732 175 165 248 242 355 359 312 308 272 278 182 170 137 147 265 269 120 124 191 185 204 210 282 286 
Ind1478 175 169 240 242 359 355 312 312 296 288 168 176 137 135 265 259 118 118 188 188 196 198 300 292 
Ind1804 171 143 254 240 355 339 312 312 254 248 172 178 135 135 267 287 130 112 191 188 198 198 294 298 
Ind983 165 173 248 240 359 355 312 308 266 278 172 166 133 135 257 263 126 124 191 191 198 0 318 288 
Ind840 155 167 242 240 339 339 304 312 282 278 172 176 133 141 269 273 130 116 188 188 198 206 284 290 
Ind1352 167 171 246 264 355 339 312 312 286 274 178 172 133 135 265 299 120 124 191 191 206 206 286 318 
Ind1782 173 159 240 278 355 359 312 308 286 278 174 172 137 137 269 265 120 124 191 191 198 198 308 292 
Ind435 0 0 240 240 355 355 312 312 252 286 168 168 143 135 267 265 124 116 191 191 206 190 290 306 
Ind1001 161 157 248 240 355 355 312 312 278 268 170 172 133 135 275 265 120 120 191 188 208 206 294 282 
Ind11 153 167 242 240 355 363 312 312 276 278 170 170 137 137 265 263 120 118 188 191 198 198 282 288 
Ind1523 153 143 242 246 359 355 308 308 0 0 170 170 135 135 261 267 116 124 188 191 204 206 292 292 
Ind1781 173 159 242 278 355 359 312 308 286 278 174 172 137 137 267 265 112 124 191 191 198 198 290 292 
Ind1640 157 165 242 242 359 339 312 312 268 298 168 168 133 135 267 269 120 124 191 191 198 206 286 292 
Ind1044 177 177 246 242 355 355 308 308 286 286 178 170 135 135 269 265 120 120 188 185 206 206 0 0 
Ind1371 153 157 242 252 355 355 312 312 266 248 166 164 141 141 271 263 124 124 197 191 206 206 298 286 
Ind153 155 155 240 264 355 355 308 308 278 278 166 170 137 135 275 269 124 112 191 185 198 206 282 294 
Ind745 165 157 240 240 355 359 312 308 268 278 168 168 135 139 271 267 120 120 191 191 190 206 288 298 
Ind363 157 171 242 240 355 355 308 308 278 272 178 174 137 141 257 265 116 120 191 188 198 206 306 292 
Ind1320 159 165 242 246 355 355 308 312 272 252 176 168 133 141 271 275 124 120 191 191 204 196 292 318 
Ind1710 171 153 246 254 355 339 312 308 278 272 168 170 141 137 275 271 120 118 191 191 210 206 286 306 
Ind1953 153 157 278 246 355 355 312 308 272 272 164 172 135 135 303 265 124 124 200 188 206 198 292 318 
Ind759 157 157 242 238 355 355 312 312 0 0 176 164 137 135 275 275 120 122 188 200 214 200 298 290 
Ind1365 183 175 242 240 339 359 312 312 278 298 170 166 135 135 271 269 122 120 188 191 214 206 282 292 
Ind226 173 153 240 240 359 355 312 312 278 278 174 176 137 135 275 269 120 112 191 191 206 212 280 282 
Ind348 157 157 242 252 339 363 312 312 266 252 170 176 135 135 275 267 120 124 191 191 198 206 0 0 
Ind992 157 165 240 264 355 359 312 312 328 286 170 172 137 137 271 259 124 120 191 191 198 206 304 282 
Ind457 171 157 240 254 355 355 312 312 266 272 164 170 147 135 267 271 116 116 191 191 206 204 318 300 
Ind1106 157 173 246 244 355 359 312 304 278 288 170 176 133 135 259 265 124 124 188 191 206 210 284 290 
Ind398 157 173 246 246 359 359 308 308 286 248 168 170 141 135 267 269 112 124 188 191 214 206 282 296 
Ind135 169 169 240 242 355 355 312 312 248 304 170 178 137 133 265 267 116 112 191 194 198 206 282 294 
Ind143 175 157 246 256 355 359 312 308 288 298 174 170 135 137 267 275 118 124 191 191 200 210 318 282 
Ind1133 143 161 242 242 355 359 312 308 278 272 168 178 139 135 265 267 124 124 188 191 204 206 294 294 
Ind1221 165 171 242 242 355 339 312 312 278 306 166 176 133 133 265 269 120 116 191 191 206 196 308 308 
Ind846 0 0 242 246 355 359 312 312 266 248 176 166 135 141 271 263 120 118 191 191 206 190 282 284 
Ind469 159 171 242 246 355 355 312 312 294 294 178 178 135 139 269 269 124 124 188 191 206 206 292 282 
Ind1019 181 169 242 254 355 355 308 308 278 0 168 172 143 141 271 265 112 120 191 191 206 208 290 292 
Ind1639 0 0 242 246 339 359 312 308 288 272 176 182 135 147 275 267 118 124 191 191 206 210 288 286 
Ind258 157 173 242 242 355 355 308 308 276 278 168 168 141 139 267 267 118 124 191 191 206 210 294 282 
Ind1401 153 173 238 254 355 339 312 312 290 278 170 170 137 137 271 267 120 124 191 191 206 206 284 290 
Ind1703 157 157 246 242 355 339 312 308 278 278 170 172 137 143 269 269 116 124 191 188 206 206 292 290 
Ind1103 169 165 240 242 355 355 312 312 0 0 174 178 135 135 259 263 118 120 191 191 210 198 288 282 
Ind1556 173 153 246 242 359 363 308 308 276 278 178 170 141 137 269 271 120 124 191 191 200 206 290 290 
Ind1473 157 161 246 248 355 339 312 308 296 0 176 168 143 141 265 269 124 124 191 194 214 214 318 282 
Ind1938 0 0 246 242 339 339 312 312 278 298 164 170 137 135 267 271 120 124 191 191 214 206 298 284 
Ind1430 167 157 242 242 355 355 312 312 268 278 170 176 137 143 265 265 120 118 191 191 198 200 294 282 
Ind681 159 157 240 254 355 355 312 312 288 252 168 170 135 135 275 265 124 112 188 191 206 204 290 286 
Ind134 175 165 278 246 359 355 308 312 286 248 178 172 139 135 257 263 124 120 191 191 198 198 286 288 
Ind763 157 153 246 254 355 355 308 312 294 298 170 168 137 143 271 263 120 120 191 191 204 198 306 282 
Ind330 143 153 252 242 339 355 308 308 248 288 170 180 135 137 269 265 124 118 188 200 206 210 294 292 
Ind1435 157 0 242 254 355 355 312 312 0 0 182 178 135 135 263 269 116 120 188 191 200 198 298 290 
Ind1940 157 169 278 246 355 359 312 312 288 288 170 168 133 139 263 273 124 124 191 191 206 204 292 284 
Ind985 161 153 240 250 339 355 308 312 252 252 182 168 135 141 271 271 120 124 194 191 214 200 292 318 
Ind1225 157 183 240 242 355 355 308 308 268 272 170 172 141 135 265 265 120 124 191 200 214 198 292 290 
Ind268 157 157 242 242 359 359 308 308 268 268 180 170 135 143 275 267 130 120 191 191 206 206 294 294 
Ind1760 169 165 242 242 355 339 308 312 278 298 170 182 135 135 267 263 120 120 191 188 198 206 318 284 
Ind659 171 165 240 238 359 355 312 308 292 266 174 170 135 133 265 267 120 120 191 191 206 214 290 300 
Ind1893 153 157 242 242 355 339 308 312 248 278 168 170 135 135 269 261 124 120 194 191 206 198 282 294 
Ind1336 157 157 240 240 367 339 308 312 278 252 168 176 135 135 269 263 112 124 188 191 206 190 284 282 
Ind719 173 161 242 254 355 355 312 312 266 298 170 164 135 137 267 271 124 120 191 191 206 206 292 288 
Ind1491 171 161 242 246 359 359 308 308 248 296 170 176 147 143 265 265 120 120 188 191 198 198 294 290 
Ind1641 151 153 242 240 339 355 308 308 272 286 170 170 135 133 269 271 116 124 191 191 206 206 288 308 
Ind1530 161 157 242 246 339 355 312 308 278 272 176 170 135 133 271 265 120 112 191 188 206 206 300 294 
Ind1266 157 157 242 248 355 359 308 312 298 278 170 170 135 133 267 275 122 118 191 191 198 190 282 290 
Ind652 157 151 254 246 355 359 308 312 278 272 176 172 137 135 259 267 120 124 200 191 212 198 286 290 
Ind1689 169 169 238 240 355 355 312 308 294 286 176 176 137 141 265 265 124 118 191 200 206 198 318 298 
Ind1732 165 173 240 238 355 355 312 312 278 278 172 178 135 137 265 267 124 118 191 188 210 206 280 284 
Ind205 165 181 240 242 339 355 308 308 278 268 170 178 135 135 267 259 118 124 188 185 198 198 306 284 
Ind1829 177 159 242 248 355 359 308 308 248 278 174 170 137 143 271 265 124 126 191 191 206 206 294 282 
Ind517 173 173 246 242 355 355 312 312 258 278 172 172 137 141 265 263 116 118 188 191 210 206 292 294 
Ind718 167 187 252 246 355 355 308 308 248 278 174 170 137 135 265 271 120 130 191 197 214 210 292 298 
Ind1307 167 155 246 240 355 339 308 308 278 278 168 166 133 143 259 265 120 112 191 191 206 206 294 298 
Ind1725 165 171 240 242 355 355 312 312 288 278 164 170 135 135 263 265 112 118 188 191 214 190 306 292 
Ind1498 187 153 242 242 363 359 312 308 278 278 170 178 135 143 259 265 112 120 191 191 206 198 282 290 
Ind686 0 0 240 242 355 355 308 312 300 266 170 170 135 135 275 271 120 116 191 191 198 214 290 298 
Ind210 171 157 242 242 355 355 312 312 290 296 182 170 135 137 275 0 118 122 191 191 206 208 278 292 
Ind1971 157 171 242 246 355 355 312 304 258 288 168 178 135 143 275 265 112 120 188 191 206 206 282 284 
Ind1054 157 157 252 242 355 355 308 308 278 288 172 168 141 133 269 269 124 126 191 191 206 206 318 304 
Ind912 169 179 242 240 355 355 308 308 258 288 164 170 137 141 267 269 124 124 191 185 204 198 292 286 
Ind1652 169 157 242 242 355 359 312 308 248 248 178 174 135 141 267 275 120 118 188 191 214 196 290 294 
Ind1583 167 163 248 240 359 339 308 312 276 248 172 144 133 143 263 271 120 120 191 188 206 204 298 284 
Ind1670 153 157 254 240 355 359 312 312 288 272 170 168 135 135 267 265 120 124 188 191 206 208 306 298 
Ind340 157 155 240 240 359 359 308 308 268 272 172 168 143 135 263 271 118 120 188 191 206 206 318 294 
Ind895 153 157 246 264 355 355 312 308 286 292 178 170 133 135 265 265 112 116 191 185 206 212 300 290 
Ind675 169 171 238 242 355 355 312 304 288 248 170 172 141 143 269 271 116 116 191 200 206 196 298 286 
Ind887 167 159 242 246 355 359 312 308 278 248 174 178 141 141 267 263 124 116 200 191 206 206 294 282 
Ind463 157 171 246 252 355 355 308 312 278 248 174 170 141 137 275 275 124 124 197 191 206 206 280 300 
Ind687 155 163 248 246 359 355 312 312 278 272 178 168 141 137 259 271 124 130 191 191 196 206 292 306 
Ind486 153 163 248 242 359 359 312 308 298 272 170 182 135 135 271 259 124 118 191 191 198 206 284 286 
Ind563 159 165 246 242 339 359 312 312 278 298 170 176 137 133 259 271 124 120 191 191 206 214 308 300 
Ind1395 175 173 242 248 355 355 312 312 278 278 178 168 135 141 267 275 120 120 191 191 206 204 290 284 
Ind170 157 159 242 246 355 355 312 312 294 248 170 178 135 141 269 265 124 116 191 191 204 198 282 290 
Ind423 157 155 278 240 363 355 312 312 296 248 172 168 135 135 303 257 124 130 191 200 196 198 292 290 
Ind1048 159 159 246 254 355 339 312 312 276 266 170 166 135 135 267 269 124 124 191 191 200 204 308 282 
Ind364 161 171 246 248 339 363 308 308 294 304 172 168 135 137 269 263 120 124 191 188 198 206 292 280 
Ind809 157 155 240 240 359 355 308 308 278 272 166 170 141 137 271 263 118 124 185 188 210 206 282 308 
Ind1420 183 155 238 0 355 359 308 312 278 288 178 170 135 135 0 0 120 116 191 191 198 204 294 306 
Ind1253 161 183 242 278 359 355 308 308 286 298 170 170 137 135 271 271 120 118 191 191 210 204 288 282 
Ind441 157 161 242 248 359 367 308 308 278 278 178 178 141 133 267 275 116 120 191 191 206 198 304 290 
Ind1169 157 165 256 240 359 359 312 308 272 268 174 176 141 139 267 263 112 126 191 188 206 214 286 292 
Ind911 169 177 242 254 355 355 308 312 286 296 168 168 137 135 269 265 124 120 191 191 206 210 318 290 
Ind1167 171 155 252 244 355 355 312 312 0 0 168 170 133 141 275 267 112 124 191 191 198 200 294 290 
Ind1681 161 157 240 242 355 355 312 308 272 286 168 168 135 0 269 271 124 124 191 191 206 206 308 292 
Ind1759 153 157 254 242 339 339 308 308 288 268 178 174 0 0 269 259 124 124 188 191 198 198 278 292 
Ind1145 171 157 0 0 355 355 308 312 278 278 166 172 137 135 267 269 116 124 191 191 198 206 294 298 
Ind1419 169 171 242 242 355 355 312 312 258 290 176 178 137 135 261 271 120 124 191 191 198 206 294 288 
Ind997 167 169 242 242 355 339 308 312 278 272 168 170 135 0 265 271 124 120 188 191 210 206 282 292 
Ind1909 169 165 242 248 339 355 304 312 252 286 170 178 139 143 271 269 124 120 191 191 214 210 318 292 
Ind1495 169 171 238 242 355 359 312 308 294 0 178 170 135 139 269 265 124 120 188 191 198 198 286 282 
Ind728 169 173 248 254 355 355 312 308 278 252 176 176 135 135 259 269 124 118 200 191 206 206 282 292 
Ind549 157 155 244 242 355 355 312 308 0 0 168 170 135 137 267 271 120 120 191 191 206 206 308 282 
Ind1144 171 157 242 242 355 355 312 312 288 278 172 172 137 135 267 269 124 124 188 191 198 206 294 298 
Ind326 169 157 278 254 359 355 312 308 278 278 170 178 133 141 269 265 124 118 185 191 214 238 290 280 
Ind1758 153 157 242 240 355 359 312 312 272 286 168 172 137 137 265 263 120 124 191 191 206 206 318 282 
Ind717 157 169 246 240 359 355 308 312 258 252 172 170 135 141 259 267 120 124 191 191 204 214 280 294 
Ind639 153 155 246 242 363 359 312 312 252 278 176 168 135 141 265 269 120 118 191 188 210 204 294 292 
Ind1818 153 159 240 254 355 355 308 312 298 286 176 170 137 135 0 0 118 124 191 191 198 214 298 286 
Ind723 153 167 246 248 359 359 308 304 278 278 170 168 137 135 269 263 120 118 200 188 212 206 308 308 
Ind520 157 157 246 242 355 355 308 312 278 286 176 170 137 135 275 273 120 124 191 191 214 198 306 298 
Ind1382 173 173 240 246 355 339 312 308 248 248 168 174 143 135 271 267 124 124 191 191 206 214 294 284 
Ind1244 163 171 242 242 355 359 308 308 272 278 166 178 139 137 259 259 118 124 191 191 198 206 294 282 
Ind916 155 157 240 242 355 359 308 308 266 266 172 172 139 137 269 267 116 124 191 188 214 204 294 282 
Ind1931 175 165 242 248 355 339 308 308 248 258 184 174 135 135 275 269 124 124 191 191 206 210 290 306 
Ind910 153 169 242 242 355 355 312 308 268 278 170 168 141 137 265 263 120 116 191 191 198 204 280 318 
Ind624 173 153 246 242 355 355 312 308 292 278 168 168 133 143 275 265 124 124 191 188 206 198 278 288 
Ind460 179 157 242 240 355 359 308 308 278 272 178 172 135 137 259 271 124 118 191 191 206 212 286 292 
Ind242 157 157 242 242 355 355 312 312 272 288 164 178 137 135 259 269 120 118 191 191 198 206 282 294 
Ind899 157 167 242 240 363 351 312 312 278 266 176 178 135 133 263 269 112 124 188 191 206 206 294 308 
Ind886 157 159 242 0 355 359 308 308 254 248 172 178 137 141 267 263 124 116 200 191 198 206 290 282 
Ind1022 159 163 242 240 355 359 312 312 272 272 172 168 135 139 267 259 118 118 200 191 206 206 286 294 
Ind833 181 173 242 242 355 355 312 308 278 294 166 180 137 137 265 269 118 120 191 191 210 210 308 282 
Ind897 163 169 246 246 359 355 312 312 286 278 170 170 137 137 267 257 118 124 191 191 204 210 284 286 
Ind741 157 165 246 242 355 355 308 312 296 278 176 178 137 143 261 263 124 118 191 188 0 0 284 282 
Ind321 161 165 248 242 355 359 308 312 252 276 170 168 137 135 267 271 118 116 191 188 214 198 318 294 
Ind1845 165 163 246 246 339 355 312 312 278 286 168 170 135 135 271 269 124 124 191 191 198 206 286 280 
Ind1903 157 169 240 278 355 355 312 312 276 272 174 176 133 141 265 267 120 112 191 188 206 206 308 0 
Ind487 153 163 240 242 359 359 312 308 286 272 178 182 135 135 259 259 124 118 191 191 206 206 284 286 
Ind988 157 161 248 246 355 355 312 312 248 272 170 170 141 139 267 271 112 130 191 191 204 198 282 282 
Ind430 173 165 242 246 339 339 312 312 278 248 172 176 143 137 263 263 128 120 191 191 206 206 294 294 
Ind1951 157 157 240 238 359 359 312 308 272 288 178 176 135 133 267 273 124 124 188 191 200 206 282 294 
Ind1770 157 175 248 246 359 355 308 312 278 286 166 170 135 135 259 269 116 118 191 191 198 198 292 286 
Ind148 171 165 240 246 355 355 308 308 286 272 170 178 135 147 267 267 124 124 191 191 198 206 294 282 
Ind1165 167 153 242 246 355 339 308 312 278 288 168 170 141 139 265 259 124 112 191 188 206 198 288 284 
Ind1524 153 143 248 246 355 355 312 308 0 0 168 170 135 135 261 267 118 124 188 191 204 206 318 292 
Ind1806 163 167 240 242 355 359 312 312 304 268 170 178 143 143 267 267 118 124 188 191 206 206 292 278 
Ind729 169 157 248 254 355 355 304 308 278 252 176 176 135 135 271 269 124 118 191 191 206 206 278 292 
Ind1773 173 157 242 242 355 355 312 312 278 276 178 176 139 137 273 267 116 118 191 188 206 206 282 290 
Ind761 157 157 242 238 339 355 312 312 278 278 176 164 137 135 267 275 116 122 191 200 202 200 298 290 
Ind839 157 165 246 246 355 363 312 308 0 0 170 168 137 147 275 265 124 124 191 191 198 206 320 294 
Ind272 161 157 242 254 359 355 312 308 288 272 168 170 137 143 275 265 112 130 191 191 204 206 292 306 
Ind259 173 157 240 238 355 339 308 308 0 0 166 172 137 135 261 261 118 124 191 191 198 210 0 0 
Ind98 153 165 242 242 355 355 312 308 266 248 178 176 139 135 271 259 124 124 188 191 206 210 308 290 
Ind1162 165 173 238 246 339 355 312 308 258 288 170 166 135 135 271 267 120 126 191 191 210 206 290 290 
Ind318 157 157 240 254 355 359 308 312 272 276 166 178 137 135 259 273 124 124 191 191 206 210 298 292 
Ind1059 157 173 240 242 355 359 308 312 286 272 170 170 135 143 259 265 120 120 191 191 210 200 318 284 
Ind1353 155 171 240 264 355 339 312 312 286 274 178 172 135 135 265 299 120 124 191 191 206 206 294 318 
Ind534 169 157 242 240 355 359 312 312 288 278 170 170 135 137 269 261 118 120 191 188 206 198 292 306 
Ind1414 181 171 240 242 355 339 312 312 288 276 172 168 135 133 0 0 118 118 191 191 206 210 318 0 
Ind1964 159 169 242 240 355 355 308 308 252 286 170 172 137 135 269 267 124 124 191 185 206 210 278 290 
Ind426 167 157 238 246 355 359 312 308 278 268 178 170 137 135 265 267 124 120 191 191 214 206 292 284 
Ind202 169 157 242 242 363 355 308 312 266 272 180 170 137 133 269 269 124 116 191 191 198 198 308 290 
Ind1795 165 175 246 240 355 339 308 312 252 0 170 168 137 135 267 259 124 112 194 191 206 198 284 292 
Ind1313 157 155 248 240 355 359 312 312 272 0 168 170 133 133 269 271 124 124 191 191 206 198 294 292 
Ind393 181 0 254 242 355 355 308 312 272 298 174 176 135 141 267 259 124 120 191 191 210 198 284 294 
Ind658 157 171 240 246 355 359 312 312 248 252 178 170 139 139 259 265 124 124 188 188 196 206 294 278 
Ind1096 0 0 250 242 355 339 308 312 278 278 170 166 143 135 269 267 120 120 191 191 206 204 292 290 
Ind970 165 165 246 242 339 339 308 308 272 288 170 178 135 135 265 267 124 120 191 191 198 206 286 288 
Ind1239 169 167 242 242 355 355 312 308 278 278 176 170 137 141 267 267 120 118 191 191 214 214 292 282 
Ind626 157 161 242 242 355 339 308 312 282 278 170 182 137 135 265 271 120 118 191 191 206 196 290 294 
Ind1485 153 173 242 240 355 355 304 312 266 278 170 178 143 137 275 275 124 118 188 191 206 214 318 304 
Ind284 157 157 240 246 355 355 312 308 278 290 170 170 135 143 267 275 120 116 188 188 198 206 306 292 
Ind738 157 169 242 242 355 355 312 312 258 278 176 170 135 135 257 271 116 124 191 191 206 206 288 282 
Ind1033 181 143 246 244 359 359 312 312 272 272 172 178 135 135 265 271 118 112 188 191 206 206 278 288 
Ind1058 171 163 240 254 355 359 312 308 296 272 178 176 137 139 267 271 124 112 191 191 206 206 300 294 
Ind1469 153 157 242 242 355 355 312 312 268 258 168 172 141 135 267 263 120 120 191 191 190 198 286 300 
Ind190 171 157 240 240 355 355 308 308 266 248 172 170 141 135 267 267 124 116 191 191 214 206 290 294 
Ind1012 173 171 240 246 355 355 312 308 276 290 164 176 135 149 275 265 118 120 191 191 210 206 290 280 
Ind21 169 177 240 240 355 359 312 312 294 268 172 164 133 135 271 261 124 124 191 191 200 206 278 308 
Ind1004 159 157 278 238 355 355 312 308 286 278 168 166 137 137 259 267 118 118 191 191 210 206 284 308 
Ind1867 181 157 264 242 355 355 312 308 278 272 170 170 135 135 263 275 118 124 191 191 206 198 290 290 
Ind156 153 159 240 238 363 363 308 308 248 258 170 166 133 135 259 267 124 124 191 191 206 198 288 306 
Ind905 165 157 240 242 355 363 308 308 298 298 170 170 137 141 275 265 130 118 191 191 198 198 282 284 
Ind1649 169 171 240 254 359 359 308 312 248 278 176 178 127 135 263 275 120 120 191 200 206 206 294 318 
Ind1017 175 159 254 278 355 363 312 312 272 268 168 178 135 141 275 271 122 118 191 191 206 198 292 300 
Ind1584 167 157 240 246 355 355 304 312 248 292 168 170 137 135 267 303 124 112 191 191 206 206 300 282 
Ind1700 171 159 0 0 359 359 308 312 298 276 172 170 135 135 265 267 124 118 191 191 206 204 290 278 
Ind42 157 183 242 240 355 355 312 312 248 278 170 174 135 143 259 275 118 112 191 188 206 214 290 284 
Ind1417 143 173 254 254 359 355 308 308 278 272 168 170 139 135 259 263 120 124 188 191 206 198 290 278 
Ind306 157 173 242 238 355 355 312 308 272 286 178 170 137 143 271 267 126 124 191 188 198 206 292 308 
Ind1039 171 153 240 248 355 355 308 312 296 294 170 168 137 135 267 263 120 118 191 188 206 204 294 294 
Ind1819 153 0 242 254 355 355 308 312 298 0 176 170 137 135 271 265 118 124 191 191 198 0 298 286 
Ind270 187 157 242 246 359 339 308 308 288 272 168 164 141 141 265 259 120 118 188 191 198 206 288 288 
Ind1250 169 165 246 242 355 359 308 312 286 288 166 166 137 137 269 265 130 116 191 191 204 206 294 294 
Ind382 157 163 242 246 339 359 308 312 328 294 168 172 135 141 275 259 124 124 191 191 206 206 288 294 
Ind1905 171 157 246 238 0 0 312 308 278 266 172 176 133 133 269 267 112 124 191 188 196 200 284 288 
Ind388 157 157 242 246 339 359 312 312 250 292 172 184 135 141 263 263 116 124 191 191 200 206 294 278 
Ind829 157 159 240 238 359 355 308 312 278 298 170 176 137 141 271 269 120 124 191 191 206 206 284 294 
Ind20 173 165 240 242 355 359 312 312 252 254 170 168 137 137 267 267 116 112 191 188 206 196 290 306 
